Entry	Gene ontology IDs
O14776	GO:0019899;GO:0003674;GO:0003723;GO:0005488;GO:0003713;GO:0097159;GO:0070063;GO:1901363;GO:0140110;GO:0003676;GO:0003714;GO:0008134;GO:0140297;GO:0005515;GO:0003712;GO:0042802;
Q5TCX8	GO:0003674;GO:0005524;GO:0017076;GO:0035639;GO:0097367;GO:0030554;GO:0005488;GO:0032559;GO:0000166;GO:0032555;GO:0016773;GO:0036094;GO:0016301;GO:0005515;GO:0046983;GO:0097159;GO:0140096;GO:0106310;GO:1901363;GO:0106311;GO:0016772;GO:0004674;GO:1901265;GO:0042803;GO:0003824;GO:0004672;GO:0043168;GO:0042802;GO:0016740;GO:0032553;GO:0043167;
Q9UKT9	GO:0019899;GO:0003674;GO:0000976;GO:0042826;GO:0005488;GO:0000987;GO:0046983;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0042803;GO:0003682;GO:0046872;GO:0000978;GO:0001216;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:1990841;GO:0000981;GO:0001228;GO:0003700;GO:0042802;GO:0000977;GO:0043167;
Q6P4R8	GO:0019899;GO:0003674;GO:0002020;GO:0005488;GO:0005515;GO:0097159;GO:0003677;GO:1901363;GO:0003676;
Q9BW83	GO:0003674;GO:0016462;GO:0035639;GO:0097367;GO:0005488;GO:0017111;GO:0016818;GO:0097159;GO:1901363;GO:0019001;GO:0003924;GO:0003824;GO:0032561;GO:0043168;GO:0005525;GO:0017076;GO:0016817;GO:0000166;GO:0032555;GO:0016787;GO:1901265;GO:0032553;GO:0036094;GO:0043167;
Q6P4Q7	GO:0003674;GO:0005215;GO:0022857;GO:0022890;GO:0008324;GO:0046873;GO:0015075;GO:0015081;GO:0015318;
P35249	GO:0003674;GO:0016462;GO:0016887;GO:0005524;GO:0035639;GO:0097367;GO:0005488;GO:0017111;GO:0016818;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0003824;GO:0043168;GO:0017076;GO:0030554;GO:0032559;GO:0016817;GO:0000166;GO:0032555;GO:0036094;GO:0016787;GO:1901265;GO:0032553;GO:0043167;
Q9H902	GO:0003674;GO:0015631;GO:0005488;GO:0008092;GO:0008017;GO:0005515;GO:0005102;GO:0001664;
Q9UER7	GO:0019899;GO:0003674;GO:0044389;GO:0019901;GO:0005488;GO:0019207;GO:0003713;GO:0046983;GO:0042803;GO:0002039;GO:0030234;GO:0140297;GO:0016922;GO:0005515;GO:0003712;GO:0061629;GO:0098772;GO:0008047;GO:0031625;GO:0031072;GO:0047485;GO:0140110;GO:0019209;GO:0030295;GO:0003714;GO:0019900;GO:0008134;GO:0019887;GO:0140030;GO:0042393;GO:0042802;
Q5TCM9	GO:0042802;GO:0003674;GO:0005488;GO:0005515;
Q5VV41	GO:0030234;GO:0019899;GO:0030695;GO:0003674;GO:0050839;GO:0060589;GO:0019901;GO:0008047;GO:0005488;GO:0019900;GO:0045296;GO:0005096;GO:0031267;GO:0030165;GO:0005515;GO:0005102;GO:0051020;GO:0019904;GO:1990782;GO:0030971;GO:0005085;GO:0098772;
P35916	GO:0019899;GO:0003674;GO:0005488;GO:0046983;GO:1901363;GO:0016772;GO:0042803;GO:0043168;GO:0019902;GO:0004713;GO:0030554;GO:0004888;GO:0032555;GO:0005515;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0038023;GO:0060089;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0019838;GO:0019903;GO:0032559;GO:0000166;GO:0016773;GO:0019199;GO:0004672;GO:0004714;GO:0042802;GO:0036094;
Q16772	GO:0003674;GO:0003824;GO:0016740;GO:0016765;
Q9Y462	GO:0003674;GO:0005488;GO:0097159;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0043169;GO:0046872;GO:0043167;
Q9NR16	GO:0038024;GO:0003674;
Q9Y6B7	GO:0003674;GO:0005488;GO:0005515;GO:0030276;
Q9H3R5	GO:0003674;GO:0005488;
Q8IVH2	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0001227;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0001217;GO:0000977;GO:0046872;GO:0043167;
Q5T848	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;
Q9HC57	GO:0030234;GO:0003674;GO:0004866;GO:0004857;GO:0061135;GO:0004867;GO:0061134;GO:0030414;GO:0098772;
Q8TD08	GO:0003674;GO:0005488;GO:1901363;GO:0106310;GO:0106311;GO:0016772;GO:0043168;GO:0003682;GO:0030554;GO:0032555;GO:0005515;GO:0019904;GO:0004674;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0017124;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0032559;GO:0000166;GO:0016773;GO:0004672;GO:0036094;
P07316	GO:0003674;GO:0005198;
Q6ZN55	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:0001216;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0000981;GO:0140110;GO:0043169;GO:0001228;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q9NUJ7	GO:0016787;GO:0003824;GO:0003674;GO:0016788;GO:0042578;GO:0008081;
P55327	GO:0046983;GO:0003674;GO:0005488;GO:0043169;GO:0005509;GO:0042802;GO:0042803;GO:0046872;GO:0043167;GO:0005515;
Q86W25	GO:0097159;GO:0003674;GO:0005524;GO:0017076;GO:1901363;GO:0035639;GO:0097367;GO:0030554;GO:0005488;GO:0032559;GO:1901265;GO:0000166;GO:0032555;GO:0043168;GO:0032553;GO:0036094;GO:0043167;
O95150	GO:0003674;GO:0005488;GO:0048018;GO:0005126;GO:0030546;GO:0030545;GO:0005125;GO:0005515;GO:0005102;GO:0098772;
P25025	GO:0038023;GO:0060089;GO:0003674;GO:0005488;GO:0140375;GO:0001653;GO:0008528;GO:0004888;GO:0019955;GO:0005515;GO:0004930;GO:0004896;
Q9UKU9	GO:0005102;GO:0003674;GO:0005488;GO:0005515;
Q765P7	GO:0019899;GO:0003674;GO:0008047;GO:0005488;GO:0005096;GO:0008289;GO:0031267;GO:0008092;GO:0005546;GO:1902936;GO:0005543;GO:0035091;GO:0043168;GO:0030234;GO:0003779;GO:0030695;GO:0060589;GO:1901981;GO:0005515;GO:0051020;GO:0043167;GO:0098772;
Q8N4H0	GO:0003674;GO:0008092;GO:0017022;GO:0005488;GO:0005515;
Q3C1V8	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000981;GO:0003700;GO:0000977;
Q15326	GO:0003674;GO:0140034;GO:0005488;GO:0035064;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0043169;GO:0140110;GO:0046872;GO:0008270;GO:0003714;GO:0003712;GO:0005515;GO:0003690;GO:0140030;GO:0042393;GO:0046914;GO:0043167;
Q9NQ90	GO:0003674;GO:0022803;GO:0005488;GO:0005215;GO:0015103;GO:0022857;GO:0015267;GO:0005515;GO:0005253;GO:0046983;GO:0008509;GO:0005216;GO:0005254;GO:0015075;GO:0022836;GO:0015318;
P01148	GO:0003674;GO:0005488;GO:0048018;GO:0030546;GO:0030545;GO:0005515;GO:0005102;GO:0005179;GO:0098772;
O60645	GO:0003674;GO:0050839;GO:0005488;GO:0045296;GO:0000149;GO:0005515;
Q92599	GO:0003674;GO:0016462;GO:0035639;GO:0097367;GO:0005488;GO:0017111;GO:0016818;GO:0097159;GO:1901363;GO:0019001;GO:0003924;GO:0003824;GO:0043168;GO:0032561;GO:0005525;GO:0017076;GO:0000166;GO:0032555;GO:0016817;GO:0016787;GO:1901265;GO:0032553;GO:0060090;GO:0036094;GO:0043167;
P78552	GO:0038023;GO:0060089;GO:0003674;GO:0005488;GO:0004888;GO:0005126;GO:0019955;GO:0005102;GO:0005515;GO:0140375;GO:0004896;
P34897	GO:0031406;GO:0003674;GO:0003723;GO:0016741;GO:0016830;GO:0005488;GO:0019842;GO:0046983;GO:1901363;GO:0003676;GO:0043169;GO:0042803;GO:0043168;GO:0003729;GO:0003682;GO:0046872;GO:0008270;GO:0030170;GO:0005515;GO:0046914;GO:0016740;GO:0043167;GO:0097159;GO:0003824;GO:0043177;GO:0070279;GO:0016829;GO:0045182;GO:0090079;GO:0042802;GO:0036094;
Q14451	GO:0019899;GO:0003674;GO:0003723;GO:0019901;GO:0005488;GO:0008289;GO:0097159;GO:1901363;GO:0003676;GO:0005543;GO:0035091;GO:0019900;GO:0005515;GO:0042802;
P28067	GO:0003674;GO:0005488;GO:0044877;
Q8WXI9	GO:0003674;GO:0008270;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0043565;GO:0046914;GO:0043169;GO:0003676;GO:0046872;GO:0043167;
P12107	GO:0003674;GO:0097367;GO:0005488;GO:0005539;GO:0008201;GO:0043169;GO:0050840;GO:0005198;GO:0046872;GO:1901681;GO:0030674;GO:0005201;GO:0060090;GO:0043167;
P23786	GO:0003674;GO:0016747;GO:0008374;GO:0016746;GO:0003824;GO:0016740;
P57771	GO:0030234;GO:0030695;GO:0003674;GO:0060589;GO:0008047;GO:0005096;GO:0098772;
O94953	GO:0003674;GO:0005488;GO:0016705;GO:0016491;GO:0140096;GO:0043169;GO:0003824;GO:0043167;GO:0051213;GO:0046872;
P15151	GO:0060089;GO:0038023;GO:0003674;GO:0050839;GO:0005488;GO:0140272;GO:0005515;GO:0001618;
Q16821	GO:0019899;GO:0003674;GO:0019903;GO:0005488;GO:0005515;GO:0030246;GO:0019902;
Q01954	GO:0003674;GO:0000976;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0140110;GO:0001067;GO:0043169;GO:0046872;GO:0001216;GO:1990837;GO:0003690;GO:0043565;GO:0003700;GO:0043167;
P02724	GO:0003674;GO:0001618;GO:0005488;GO:0140272;GO:0042802;GO:0005515;
Q6UX73	GO:0046983;GO:0042803;GO:0003674;GO:0042802;GO:0005488;GO:0005515;
P22001	GO:0022843;GO:0015079;GO:0003674;GO:0005261;GO:0022803;GO:0005249;GO:0005215;GO:0022857;GO:0015267;GO:0008324;GO:0022890;GO:0005244;GO:0005216;GO:0046873;GO:0005267;GO:0015075;GO:0022836;GO:0015318;GO:0022832;
A6NMK7	GO:0097159;GO:0003674;GO:0003723;GO:1901363;GO:0005488;GO:0003676;GO:0043169;GO:0043167;GO:0046872;
P23327	GO:0019899;GO:0003674;GO:0005488;GO:0005509;GO:0043169;GO:0046872;GO:0005515;GO:0051117;GO:0044325;GO:0043167;
P46977	GO:0003674;GO:0016758;GO:0005488;GO:0043169;GO:0003824;GO:0016740;GO:0016757;GO:0046872;GO:0043167;
Q9BYZ6	GO:0019899;GO:0003674;GO:0016462;GO:0019901;GO:0035639;GO:0097367;GO:0005488;GO:0017111;GO:0016818;GO:0097159;GO:1901363;GO:0019001;GO:0003924;GO:0003824;GO:0043168;GO:0032561;GO:0005525;GO:0017076;GO:0019900;GO:0000166;GO:0032555;GO:0016817;GO:0005515;GO:0016787;GO:1901265;GO:0032553;GO:0036094;GO:0043167;
P53367	GO:0003674;GO:0005488;GO:0008289;GO:0005543;GO:0035091;GO:1901981;GO:0005515;GO:0019904;
Q9Y5X1	GO:0019899;GO:0003674;GO:0044389;GO:0005488;GO:0045296;GO:0008289;GO:0046983;GO:0005543;GO:0042803;GO:0035091;GO:0005515;GO:0044877;GO:0050839;GO:0031625;GO:0042802;
Q9NZN3	GO:0003674;GO:0005488;GO:0005509;GO:1901363;GO:0043169;GO:0003676;GO:0043168;GO:0046872;GO:0030554;GO:0032555;GO:1901265;GO:0032553;GO:0043167;GO:0005524;GO:0035639;GO:0097367;GO:0097159;GO:0019001;GO:0032561;GO:0005525;GO:0017076;GO:0032559;GO:0000166;GO:0036094;
Q9UII4	GO:0003674;GO:0003723;GO:0005488;GO:0061630;GO:0019787;GO:0097159;GO:0140096;GO:1901363;GO:0003676;GO:0003824;GO:0004842;GO:0061659;GO:0016740;
Q9UHG0	GO:0003674;GO:0005488;GO:0008092;GO:0005515;
Q96QZ0	GO:0003674;GO:0022803;GO:0005215;GO:0022857;GO:0015267;GO:0005198;
Q9NYY3	GO:0003674;GO:0005488;GO:0106310;GO:1901363;GO:0016772;GO:0043168;GO:0030554;GO:0032555;GO:0106311;GO:0005515;GO:0004674;GO:1901265;GO:0044877;GO:0016740;GO:0032553;GO:0043167;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0032559;GO:0000166;GO:0016773;GO:0004672;GO:0036094;
Q16670	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q96HQ0	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q9BZL3	GO:0003674;GO:0042802;GO:0005488;GO:0005515;
Q9Y5Y0	GO:0003674;GO:0005488;GO:0005215;GO:0022857;GO:0097159;GO:0046906;GO:1901363;GO:0020037;
Q9Y2Q9	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;
Q9BZV2	GO:0003674;GO:0005215;GO:0022857;
O15375	GO:0005342;GO:0003674;GO:0022804;GO:0015291;GO:0015293;GO:0046943;GO:0005215;GO:0022857;GO:0008028;
Q8NGL2	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0005488;GO:0004888;GO:0004984;GO:0005549;
P21217	GO:0003674;GO:0016758;GO:0003824;GO:0016740;GO:0016757;
Q5SXM2	GO:0003674;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0003676;
Q8TCW9	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;GO:0001653;GO:0008528;
P50150	GO:0003674;GO:0005488;GO:0005515;
Q13905	GO:0003674;GO:0005488;GO:0005096;GO:0005085;GO:0030234;GO:0005515;GO:0019904;GO:0098772;GO:0017124;GO:0008047;GO:0030695;GO:0060589;
Q14914	GO:0003674;GO:0016491;GO:0016614;GO:0016616;GO:0003824;GO:0016627;
A6NP61	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;GO:0003729;
O15427	GO:0003674;GO:0022804;GO:0003723;GO:0015293;GO:0005488;GO:0005215;GO:0022857;GO:0097159;GO:0015291;GO:1901363;GO:0008509;GO:0046943;GO:0003676;GO:0008514;GO:0008028;GO:0005342;GO:0015075;
O15235	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:0003735;GO:1901363;GO:0003676;GO:0005198;
Q9UGI8	GO:0097159;GO:0003674;GO:0050839;GO:0003723;GO:0008270;GO:1901363;GO:0046914;GO:0005488;GO:0003676;GO:0043169;GO:0045296;GO:0005515;GO:0046872;GO:0043167;
O75334	GO:0003674;GO:0005198;
Q9HBE1	GO:0019899;GO:0003674;GO:0044389;GO:0000976;GO:0005488;GO:0031625;GO:0000987;GO:0001227;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0043169;GO:0140110;GO:0003682;GO:0046872;GO:0000978;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0001217;GO:0000977;GO:0043167;
P30793	GO:0019899;GO:0003674;GO:0019901;GO:0005488;GO:0005509;GO:0016810;GO:0046983;GO:1901363;GO:0043169;GO:0042803;GO:0043168;GO:0046872;GO:0008270;GO:0016817;GO:0032555;GO:0005515;GO:0046914;GO:1901265;GO:0044877;GO:0032553;GO:0043167;GO:0016462;GO:0035639;GO:0097367;GO:0017111;GO:0016818;GO:0097159;GO:0019001;GO:0003924;GO:0003824;GO:0032561;GO:0005525;GO:0017076;GO:0019900;GO:0000166;GO:0016787;GO:0042802;GO:0036094;
Q96RI9	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;GO:0008227;
Q9BQQ3	GO:0003674;GO:0005488;GO:0043169;GO:0046872;GO:0043167;
Q8IWU6	GO:0003674;GO:0097367;GO:0005488;GO:0005539;GO:0005509;GO:0043169;GO:0003824;GO:0046872;GO:0016787;GO:0043167;GO:0016788;
Q12933	GO:0019899;GO:0019901;GO:0005488;GO:0008289;GO:0005126;GO:0043169;GO:0046872;GO:0030674;GO:0019955;GO:0046914;GO:0016740;GO:0003824;GO:0004842;GO:0005102;GO:0060090;GO:0003674;GO:0044389;GO:0019902;GO:0008270;GO:0005515;GO:0044877;GO:0043167;GO:0031625;GO:0019787;GO:0140096;GO:0019903;GO:0019900;GO:0042802;
Q14697	GO:0003674;GO:0003723;GO:0005488;GO:0016798;GO:0097159;GO:0016787;GO:1901363;GO:0003676;GO:0030246;GO:0003824;GO:0004553;
O43812	GO:0003674;GO:0000976;GO:0005488;GO:0001216;GO:1990837;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0000981;GO:0140110;GO:0001067;GO:0001228;GO:0003700;GO:0000977;
P32238	GO:0038023;GO:0060089;GO:0003674;GO:0033218;GO:0042277;GO:0005488;GO:0017046;GO:0004888;GO:0042562;GO:0004930;GO:0001653;GO:0008528;
Q9BWH6	GO:0003674;GO:0016779;GO:0140098;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0016772;GO:0003676;GO:0003824;GO:0016740;
Q8N0X7	GO:0019899;GO:0003674;GO:0044389;GO:0031625;GO:0005488;GO:0005515;
Q9NZD4	GO:0003674;GO:0051082;GO:0005488;GO:0005515;
Q03405	GO:0019899;GO:0003674;GO:0005488;GO:0005515;GO:0019904;GO:0060089;GO:0038023;GO:0005102;
P37023	GO:0019899;GO:0003674;GO:0019901;GO:0005488;GO:1901363;GO:0016772;GO:0043169;GO:0043168;GO:0046872;GO:0046332;GO:0030554;GO:0004888;GO:0032555;GO:0019955;GO:0005515;GO:0004674;GO:1901265;GO:0044877;GO:0016740;GO:0032553;GO:0043167;GO:0038023;GO:0060089;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0019838;GO:0032559;GO:0019900;GO:0000166;GO:0016773;GO:0019199;GO:0004672;GO:0036094;
Q8IYS0	GO:0003674;GO:0032934;GO:0005488;GO:0005215;GO:0008289;GO:0005319;GO:0097159;GO:0005496;GO:0043178;GO:0036094;
Q9UDV6	GO:0000978;GO:0003674;GO:0008270;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0005515;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0046914;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0003700;GO:0042802;GO:0000977;GO:0046872;GO:0043167;
Q9H9S3	GO:0003674;GO:0033218;GO:0042277;GO:0005488;GO:0005215;GO:0043021;GO:0022857;GO:0043022;GO:0044877;
P0DPI3	GO:0016829;GO:0043169;GO:0046872;GO:0003824;GO:0043167;GO:0003674;GO:0005488;
P07199	GO:0097159;GO:0003690;GO:0003674;GO:0003677;GO:0043565;GO:1901363;GO:0005488;GO:0003676;GO:0003682;GO:1990837;
Q8WZ64	GO:0030234;GO:0030695;GO:0003674;GO:0060589;GO:0008047;GO:0005488;GO:0005096;GO:0008289;GO:1901981;GO:0043169;GO:0005543;GO:0035091;GO:0043168;GO:0046872;GO:0043167;GO:0098772;
Q86VW2	GO:0030234;GO:0030695;GO:0003674;GO:0060589;GO:0008047;GO:0005096;GO:0005085;GO:0098772;
Q9NR33	GO:0003674;GO:0016779;GO:0005488;GO:0046982;GO:0140097;GO:0097159;GO:0046983;GO:0005515;GO:0003677;GO:1901363;GO:0016772;GO:0003676;GO:0003824;GO:0016740;
Q9UKL2	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004984;GO:0004888;
Q8N8R3	GO:0003674;GO:0015171;GO:0005215;GO:0022857;GO:0015179;GO:0005342;GO:0008324;GO:0008509;GO:0046943;GO:0015075;GO:0008514;
Q9GZT8	GO:0003674;GO:0005488;GO:0008134;GO:0005515;GO:0042802;
Q7L590	GO:0019899;GO:0003674;GO:0005488;GO:0003697;GO:1990837;GO:0005515;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0043169;GO:0042802;GO:0046872;GO:0043167;
Q99929	GO:0003674;GO:0000976;GO:0005488;GO:0000987;GO:0001227;GO:0046983;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000978;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0001217;GO:0000977;
Q7Z6G3	GO:0003674;GO:0005488;GO:0005509;GO:0043169;GO:0046872;GO:0001664;GO:0005515;GO:0005102;GO:0042802;GO:0043167;
Q9H227	GO:0003674;GO:0016798;GO:0003824;GO:0016787;GO:0004553;
Q8NGZ9	GO:0004984;GO:0004888;GO:0038023;GO:0060089;GO:0003674;GO:0004930;
Q9BT73	GO:0044877;GO:0003674;GO:0060090;GO:0005488;
Q9H7X7	GO:0003674;GO:0016462;GO:0017076;GO:0035639;GO:0097367;GO:0005488;GO:0000166;GO:0032555;GO:0016817;GO:0017111;GO:0016818;GO:0097159;GO:0016787;GO:1901363;GO:0019001;GO:0003924;GO:1901265;GO:0003824;GO:0043168;GO:0032561;GO:0032553;GO:0005525;GO:0036094;GO:0043167;
P37058	GO:0003674;GO:0016491;GO:0016614;GO:0016616;GO:0003824;
Q9ULD8	GO:0022843;GO:0015079;GO:0003674;GO:0005261;GO:0022803;GO:0005249;GO:0005215;GO:0022857;GO:0015267;GO:0022890;GO:0008324;GO:0005244;GO:0005216;GO:0046873;GO:0005267;GO:0015075;GO:0022836;GO:0015318;GO:0022832;
P59901	GO:0038023;GO:0060089;GO:0003674;GO:0005488;GO:0005515;GO:0005102;
Q3V5L5	GO:0003674;GO:0016758;GO:0005488;GO:0008194;GO:0030145;GO:0140096;GO:0046914;GO:0043169;GO:0008375;GO:0003824;GO:0016740;GO:0016757;GO:0046872;GO:0043167;
P62877	GO:0019899;GO:0003674;GO:0044389;GO:0005488;GO:0043169;GO:0046872;GO:0008270;GO:0061659;GO:0005515;GO:0046914;GO:0044877;GO:0016740;GO:0043167;GO:0031625;GO:0061630;GO:0019787;GO:0140096;GO:0003824;GO:0004842;GO:0008134;
Q9UKP4	GO:0003674;GO:0004222;GO:0005488;GO:0008237;GO:0016787;GO:0004175;GO:0140096;GO:0008233;GO:0043169;GO:0003824;GO:0046872;GO:0043167;
Q9P2I0	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;
Q92583	GO:0003674;GO:0005488;GO:0048018;GO:0005126;GO:0030546;GO:0030545;GO:0005125;GO:0001664;GO:0005515;GO:0005102;GO:0042379;GO:0098772;
Q96BN8	GO:0003674;GO:0140096;GO:0008242;GO:0003824;GO:0019783;GO:0016787;GO:0008234;GO:0101005;GO:0008233;GO:0004843;
P42685	GO:0003674;GO:0005488;GO:1901363;GO:0016772;GO:0043168;GO:0004713;GO:0030554;GO:0004888;GO:0032555;GO:0005515;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0038023;GO:0060089;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0032559;GO:0000166;GO:0016773;GO:0019199;GO:0005102;GO:0004672;GO:0004714;GO:0036094;
P05121	GO:0019899;GO:0005488;GO:0004857;GO:0098772;GO:0061135;GO:0004867;GO:0030414;GO:0004866;GO:0005102;GO:0003674;GO:0030234;GO:0005515;GO:0061134;GO:0002020;
P39060	GO:0003674;GO:0005201;GO:0005488;GO:0005515;GO:0043169;GO:0042802;GO:0005198;GO:0046872;GO:0043167;
Q2NL67	GO:0003674;GO:0140096;GO:0003824;GO:0016763;GO:0016740;GO:0016757;
O14901	GO:0003674;GO:0000976;GO:0005488;GO:0000987;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0046872;GO:0000978;GO:1990837;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0000977;GO:0043167;
O75131	GO:0019899;GO:0003674;GO:0003723;GO:0019901;GO:0005488;GO:0008289;GO:0048306;GO:0016301;GO:0097159;GO:0030971;GO:0005544;GO:0140096;GO:1901363;GO:0016772;GO:0003676;GO:0005543;GO:0003824;GO:0046872;GO:0043169;GO:0019900;GO:0016773;GO:0005515;GO:0005102;GO:1990782;GO:0004674;GO:0004672;GO:0016740;GO:0043167;
Q14088	GO:0003674;GO:0016462;GO:0017076;GO:0035639;GO:0097367;GO:0005488;GO:0000166;GO:0032555;GO:0016817;GO:0017111;GO:0016818;GO:0097159;GO:0016787;GO:1901363;GO:0019001;GO:0003924;GO:1901265;GO:0003824;GO:0043168;GO:0032561;GO:0032553;GO:0005525;GO:0036094;GO:0043167;
O75251	GO:0016655;GO:0003674;GO:0022804;GO:0009055;GO:0005488;GO:0005215;GO:0051536;GO:0022857;GO:0015399;GO:0051540;GO:0043169;GO:0003824;GO:0046872;GO:0015453;GO:0016491;GO:0043167;GO:0016651;
Q9UFD9	GO:0005102;GO:0003674;GO:0005488;GO:0005515;
P30050	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;GO:0005198;GO:0003735;GO:0019843;
Q13291	GO:0038023;GO:0060089;GO:0003674;GO:0005488;GO:0003823;GO:0004888;GO:0140272;GO:0005515;GO:0019904;GO:0001618;GO:0042802;
P0C7P3	GO:0003674;GO:0005524;GO:0035639;GO:0140098;GO:0097367;GO:0004518;GO:0005488;GO:0043021;GO:0004540;GO:0097159;GO:1901363;GO:0003824;GO:0043168;GO:0004519;GO:0017076;GO:0030554;GO:0032559;GO:0000166;GO:0032555;GO:0004521;GO:0016787;GO:1901265;GO:0043022;GO:0044877;GO:0032553;GO:0036094;GO:0043167;GO:0016788;
P22492	GO:0003674;GO:0031490;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0003682;GO:0003690;GO:0044877;
P82675	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:0003735;GO:1901363;GO:0003676;GO:0005198;
Q9NUQ8	GO:0003674;GO:0050839;GO:0022804;GO:0017076;GO:0005524;GO:0035639;GO:0097367;GO:0030554;GO:0005488;GO:0032559;GO:0005215;GO:0000166;GO:0032555;GO:0045296;GO:0022857;GO:0042626;GO:0015399;GO:0005515;GO:0097159;GO:1901363;GO:1901265;GO:0043168;GO:0032553;GO:0036094;GO:0043167;
A0A096LP55	GO:0022853;GO:0022804;GO:0003674;GO:0009055;GO:0005215;GO:0022857;GO:0015399;GO:0016491;GO:0022890;GO:0008324;GO:0003824;GO:0015078;GO:0015075;GO:0015318;GO:0015453;
A4D2G3	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0005488;GO:0004984;GO:0004888;GO:0005549;
P82914	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:0003735;GO:1901363;GO:0003676;GO:0005198;
P04843	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;
Q9NUH8	GO:0003674;GO:0005488;GO:0042802;GO:0005515;
