Entry	Gene ontology IDs
O95167	GO:0033108;GO:0065003;GO:0044237;GO:0022904;GO:0019646;GO:0045333;GO:0043933;GO:0022900;GO:0008150;GO:0015980;GO:0032981;GO:0034622;GO:0008152;GO:0009060;GO:0010257;GO:0071840;GO:0009987;GO:0016043;GO:0006091;GO:0022607;
Q86U38	GO:0046483;GO:0051169;GO:0051168;GO:0034641;GO:0044237;GO:0051656;GO:0051640;GO:0044238;GO:0051234;GO:0008150;GO:0090305;GO:0006364;GO:0034470;GO:0090501;GO:0034660;GO:0006396;GO:0051179;GO:0008152;GO:0006913;GO:0016070;GO:0046907;GO:0006807;GO:0006725;GO:0006810;GO:0009987;GO:0006139;GO:0016072;GO:0031503;GO:0051641;GO:0090304;GO:0071704;GO:0051649;GO:1901360;GO:0043170;
P51956	GO:0000278;GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0007049;GO:0019538;GO:0008150;GO:0006793;GO:0044260;GO:0044267;GO:0006468;GO:0008152;GO:0006807;GO:1901564;GO:0051301;GO:0009987;GO:0006796;GO:0071704;GO:0043412;GO:0043170;GO:0016310;
Q8NC60	GO:0006412;GO:0006518;GO:0009058;GO:0034641;GO:0044237;GO:0031323;GO:0065007;GO:0034645;GO:0044238;GO:0008150;GO:0043043;GO:0044260;GO:0044267;GO:0008152;GO:0009059;GO:0010941;GO:0044249;GO:0006915;GO:0043603;GO:0006807;GO:1901576;GO:0019222;GO:1901564;GO:0012501;GO:0008219;GO:0043467;GO:1901566;GO:0050789;GO:0009987;GO:0043604;GO:0050794;GO:0071704;GO:0019538;GO:0043170;GO:0044271;
O95139	GO:0033108;GO:0065003;GO:0022904;GO:0044237;GO:0043933;GO:0019646;GO:0045333;GO:0022900;GO:0008150;GO:0015980;GO:0032981;GO:0034622;GO:0008152;GO:0009060;GO:0010257;GO:0071840;GO:0009987;GO:0006091;GO:0022607;GO:0016043;
O75694	GO:0051169;GO:0019058;GO:0042325;GO:0072594;GO:0036211;GO:0044237;GO:0031323;GO:0051174;GO:0062012;GO:0010468;GO:0065007;GO:0006464;GO:0006109;GO:0051234;GO:0006140;GO:0034613;GO:0060255;GO:0080134;GO:0044267;GO:1900542;GO:0072657;GO:0050657;GO:0018205;GO:0061024;GO:0046794;GO:0009894;GO:0006807;GO:0070647;GO:0031468;GO:0071840;GO:0015931;GO:0065008;GO:0043467;GO:0080135;GO:0006110;GO:0022402;GO:0006406;GO:0050789;GO:0071705;GO:0043470;GO:0009987;GO:0015031;GO:0050794;GO:0071709;GO:0048583;GO:0051028;GO:0008104;GO:0070727;GO:0033036;GO:0051649;GO:0022607;GO:0045184;GO:0043412;GO:0006606;GO:0043170;GO:0019219;GO:0016043;GO:0019083;GO:0051168;GO:0033365;GO:0080090;GO:0051171;GO:1903578;GO:0006996;GO:0071763;GO:0019220;GO:0044238;GO:1902579;GO:0008150;GO:0050658;GO:0044260;GO:0051170;GO:0001508;GO:0051179;GO:0016925;GO:0006913;GO:0008152;GO:0034504;GO:1900034;GO:0046907;GO:0051236;GO:0044766;GO:0051704;GO:0019222;GO:0051276;GO:1901564;GO:0060968;GO:0060966;GO:0006886;GO:0042391;GO:0006405;GO:0060147;GO:0006810;GO:1903047;GO:0071702;GO:0032446;GO:0018193;GO:0051641;GO:0016032;GO:0071704;GO:0051668;GO:0060964;GO:0019538;GO:0017038;
P78549	GO:0046483;GO:0009166;GO:0044270;GO:0044237;GO:0072527;GO:0046700;GO:0009056;GO:0006793;GO:0006807;GO:1901135;GO:0009987;GO:1901292;GO:0006139;GO:0019637;GO:0019439;GO:0006304;GO:0009117;GO:0043412;GO:0043170;GO:1901575;GO:0034641;GO:0044281;GO:0044238;GO:0055086;GO:0008150;GO:0090305;GO:0044260;GO:1901565;GO:0008152;GO:1901136;GO:1901361;GO:1901564;GO:0034655;GO:0006259;GO:0006725;GO:0044248;GO:0006796;GO:0006753;GO:0071704;GO:0046434;GO:0090304;GO:1901360;
Q96IY1	GO:0007052;GO:0007051;GO:0071840;GO:0051276;GO:0022402;GO:0051301;GO:0006996;GO:1903047;GO:0009987;GO:0007059;GO:0007017;GO:0008150;GO:1902850;GO:0000226;GO:0007010;GO:0016043;
Q9NZJ9	GO:0046483;GO:0009166;GO:0044270;GO:0044237;GO:0006163;GO:0035556;GO:0065007;GO:0046700;GO:0006793;GO:0019751;GO:0009056;GO:0006807;GO:0072521;GO:1901135;GO:0050789;GO:0019693;GO:0009987;GO:1901615;GO:1901292;GO:0007165;GO:0006139;GO:0050794;GO:0019637;GO:0019439;GO:0043647;GO:0009117;GO:0009150;GO:1901575;GO:0019932;GO:0034641;GO:0044281;GO:0044238;GO:0055086;GO:0019722;GO:0008150;GO:0006066;GO:1901565;GO:0008152;GO:1901136;GO:1901361;GO:0034655;GO:1901564;GO:0006725;GO:0044248;GO:0006796;GO:0006753;GO:0071704;GO:0046434;GO:1901360;GO:0009259;
Q15646	GO:0006955;GO:0010647;GO:0098542;GO:0048519;GO:0009967;GO:0048525;GO:0045071;GO:0031323;GO:0065007;GO:0009607;GO:0060255;GO:0048522;GO:0043207;GO:1903900;GO:0019221;GO:0051336;GO:0050789;GO:0006950;GO:0044419;GO:0009987;GO:0009966;GO:0007165;GO:0050794;GO:0048583;GO:0062207;GO:0048584;GO:0010646;GO:0050792;GO:0019219;GO:0002831;GO:0060337;GO:0140546;GO:0050896;GO:1902531;GO:0080090;GO:0050790;GO:0032101;GO:0051171;GO:0002682;GO:0002376;GO:0008150;GO:0009615;GO:0032103;GO:0065009;GO:0007166;GO:0048518;GO:0051707;GO:0006952;GO:0019222;GO:0051607;GO:0023056;GO:0060333;GO:0009605;GO:0051252;GO:0050776;GO:1902533;GO:0045069;GO:0002833;GO:0023051;
Q9NPH6	GO:0007608;GO:0008150;GO:0032501;GO:0050877;GO:0007606;GO:0003008;GO:0007600;GO:0007610;
Q9Y5G8	GO:0022610;GO:0007156;GO:0007155;GO:0098742;GO:0098609;GO:0009987;GO:0008150;
Q92968	GO:0019395;GO:0072594;GO:0036211;GO:0044237;GO:0043436;GO:0051640;GO:0006464;GO:0051234;GO:0007017;GO:0006928;GO:0016054;GO:0009056;GO:0034613;GO:0040011;GO:0044267;GO:0030258;GO:0072657;GO:0070647;GO:0006807;GO:0071840;GO:0071705;GO:0048870;GO:0009987;GO:0015031;GO:0032787;GO:0034440;GO:0016567;GO:0008104;GO:0070727;GO:0033036;GO:0046395;GO:0007631;GO:0045184;GO:0051649;GO:0017038;GO:0043412;GO:0006631;GO:0043170;GO:0016043;GO:0033365;GO:0001764;GO:0016042;GO:1901575;GO:0006605;GO:0009062;GO:0044281;GO:0006996;GO:0044238;GO:0044255;GO:0008150;GO:0044260;GO:0006612;GO:0007626;GO:0006082;GO:0051179;GO:0008152;GO:0007610;GO:0046907;GO:0006629;GO:1901564;GO:0044242;GO:0006886;GO:0044282;GO:0006810;GO:0044248;GO:0071702;GO:0032446;GO:0051641;GO:0090150;GO:0071704;GO:0051668;GO:0019752;GO:0019538;GO:0016477;GO:0072329;
Q9Y536	GO:0006457;GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0008150;GO:0044260;GO:0044267;GO:0008152;GO:0006807;GO:1901564;GO:0009987;GO:0018193;GO:0071704;GO:0043412;GO:0019538;GO:0043170;
P0DJD8	GO:0044237;GO:0044238;GO:0008150;GO:0044260;GO:0044267;GO:0008152;GO:0006807;GO:1901564;GO:0009987;GO:0032501;GO:0071704;GO:0019538;GO:0043170;
Q9H5J4	GO:0046483;GO:0009152;GO:0006665;GO:0044283;GO:0009165;GO:0044237;GO:0033865;GO:0006163;GO:0043436;GO:0065007;GO:0046390;GO:0034030;GO:0044272;GO:0006643;GO:0006793;GO:0001676;GO:1901293;GO:0034033;GO:0044249;GO:0051240;GO:0006807;GO:0072521;GO:1901570;GO:1901135;GO:0065008;GO:0072330;GO:0050789;GO:0019693;GO:0009987;GO:0006139;GO:0032787;GO:0033875;GO:0019637;GO:0006637;GO:0009117;GO:0019438;GO:0009150;GO:0006631;GO:1901362;GO:0009058;GO:0030148;GO:0034654;GO:0016053;GO:0072522;GO:0080090;GO:0006164;GO:0034641;GO:1901137;GO:0120162;GO:0044281;GO:0046394;GO:0019216;GO:0046467;GO:0044238;GO:0033866;GO:0055086;GO:0044255;GO:0035383;GO:0006790;GO:0051239;GO:0009893;GO:0008150;GO:0006082;GO:0006633;GO:0008152;GO:0048518;GO:0043603;GO:0006629;GO:0019222;GO:1901564;GO:0120161;GO:1901566;GO:0006725;GO:0009260;GO:0033559;GO:0006796;GO:0043604;GO:0018130;GO:0090407;GO:0006753;GO:0071704;GO:0034032;GO:1901360;GO:0019752;GO:1901576;GO:0009259;GO:0008610;GO:1901568;GO:0044271;
Q3B820	GO:0120031;GO:0010604;GO:0031399;GO:0050896;GO:0080090;GO:0051171;GO:0006996;GO:0031323;GO:0065007;GO:0051247;GO:0009893;GO:0008150;GO:0050877;GO:0060255;GO:0003008;GO:0048522;GO:0007601;GO:0048518;GO:0051173;GO:0071840;GO:0019222;GO:0030031;GO:0031401;GO:0120036;GO:0050789;GO:0007600;GO:0044782;GO:0051246;GO:0032268;GO:0009987;GO:0050794;GO:0030030;GO:0016043;GO:0032501;GO:0050953;GO:0060271;GO:0031325;GO:0022607;GO:0070925;GO:0032270;GO:1901983;
Q96DP5	GO:0046483;GO:0036211;GO:0034641;GO:0044237;GO:0006464;GO:0044238;GO:0006400;GO:0008150;GO:0044260;GO:0034470;GO:0044267;GO:0034660;GO:0006396;GO:0008152;GO:0016070;GO:0008033;GO:0006807;GO:1901564;GO:0006725;GO:0009987;GO:0006139;GO:0009451;GO:0090304;GO:0071704;GO:1901360;GO:0006399;GO:0019538;GO:0043412;GO:0043170;
Q9NQ30	GO:0010647;GO:0032502;GO:0009967;GO:0048646;GO:0042127;GO:0023056;GO:0050789;GO:0065007;GO:0009966;GO:0050794;GO:0001525;GO:0048583;GO:0010646;GO:0008150;GO:0048584;GO:0048522;GO:0008284;GO:0023051;GO:0048518;
Q68DA7	GO:0043254;GO:0007015;GO:0032271;GO:0065007;GO:0032535;GO:0051893;GO:0032273;GO:0010638;GO:0048522;GO:0051128;GO:0150116;GO:0030838;GO:0030833;GO:0030832;GO:0071840;GO:0051495;GO:0065008;GO:1902905;GO:0008064;GO:0050789;GO:0033043;GO:0051130;GO:0010810;GO:0009987;GO:0048705;GO:0044089;GO:0050794;GO:0031334;GO:0090066;GO:1901890;GO:0001954;GO:0030155;GO:0043170;GO:0097435;GO:0016043;GO:0032956;GO:0032502;GO:0051493;GO:0040007;GO:0001952;GO:0035108;GO:0032970;GO:1901888;GO:0060560;GO:0008150;GO:1902903;GO:0110053;GO:0008152;GO:0048518;GO:0044087;GO:0009887;GO:0090109;GO:0045785;GO:0010811;GO:0048589;GO:0035107;GO:0071704;GO:0009653;GO:0010467;
O75474	GO:0009987;GO:0016043;GO:0022411;GO:0071840;GO:0008150;GO:0032984;GO:0043933;
O95257	GO:0010647;GO:0032502;GO:0043408;GO:1902531;GO:0009967;GO:0120162;GO:0070302;GO:0043410;GO:0065007;GO:0051239;GO:0010942;GO:0009893;GO:0043067;GO:0008150;GO:0048522;GO:0080134;GO:0042981;GO:0048518;GO:0010941;GO:0043068;GO:0048869;GO:0051240;GO:0006915;GO:0051726;GO:0007275;GO:0019222;GO:0012501;GO:0008219;GO:0080135;GO:0065008;GO:0120161;GO:0023056;GO:0050789;GO:0032874;GO:0048856;GO:0070304;GO:0043065;GO:0009987;GO:0009966;GO:0046328;GO:0032872;GO:0050794;GO:0030154;GO:0048583;GO:0010646;GO:0048584;GO:0032501;GO:0046330;GO:1902533;GO:0023051;
P35575	GO:1901653;GO:0043434;GO:0044042;GO:0044283;GO:0032870;GO:0044237;GO:0008202;GO:0042632;GO:1901700;GO:0065007;GO:0010468;GO:0070887;GO:0051234;GO:0009719;GO:0005975;GO:0006793;GO:0060255;GO:0009991;GO:0009056;GO:0005976;GO:0019318;GO:0006073;GO:0010033;GO:1901135;GO:0009057;GO:0065008;GO:0050789;GO:0042592;GO:0009987;GO:0006006;GO:0055092;GO:0019637;GO:0014070;GO:0006091;GO:0048878;GO:0032501;GO:0044262;GO:0006641;GO:0043170;GO:1901264;GO:0031667;GO:0009743;GO:0071310;GO:0009058;GO:0032502;GO:0005996;GO:1901575;GO:0050896;GO:0032869;GO:0042593;GO:0055088;GO:0044281;GO:0016051;GO:1901701;GO:0010243;GO:0040007;GO:0071495;GO:0044238;GO:0015748;GO:0016052;GO:0044255;GO:0071417;GO:0044264;GO:0008150;GO:0015980;GO:0044260;GO:0071375;GO:0033500;GO:0006082;GO:0051179;GO:0008152;GO:0042221;GO:1901698;GO:0032868;GO:0009725;GO:0006629;GO:0006639;GO:0019222;GO:0046486;GO:0016311;GO:1901652;GO:0006112;GO:0009605;GO:0006810;GO:0044248;GO:0006638;GO:0006796;GO:0071702;GO:0048589;GO:0051716;GO:0071704;GO:0046364;GO:1901699;GO:1901360;GO:1901576;GO:0035264;
P87889	GO:0008150;GO:0016032;
Q9NZ52	GO:0051248;GO:0034249;GO:0031647;GO:0072594;GO:0031323;GO:0031324;GO:0065007;GO:0051234;GO:0060255;GO:0034613;GO:0072665;GO:0072657;GO:0098876;GO:0009894;GO:0006807;GO:0071840;GO:0032456;GO:0065008;GO:0050789;GO:0071705;GO:0051246;GO:0009987;GO:0015031;GO:0050794;GO:0048193;GO:0008104;GO:0070727;GO:0033036;GO:0009896;GO:0045184;GO:0051649;GO:0043170;GO:0097435;GO:0016043;GO:0033365;GO:0010604;GO:0006892;GO:0006605;GO:0010605;GO:0080090;GO:0051171;GO:0048523;GO:0034248;GO:0072659;GO:0051247;GO:0044238;GO:0009893;GO:0051172;GO:0008150;GO:0009892;GO:0051179;GO:0008152;GO:0048518;GO:0051173;GO:0046907;GO:0007034;GO:0019222;GO:1901564;GO:0016192;GO:0006886;GO:0042176;GO:0006810;GO:0045732;GO:0071702;GO:0016197;GO:0051641;GO:0090150;GO:1990778;GO:0071704;GO:0051668;GO:0007041;GO:1990000;GO:0019538;GO:0048519;
Q8IW92	GO:0044238;GO:0005975;GO:0008150;GO:0071704;GO:0008152;
P14867	GO:0007267;GO:0055085;GO:0007154;GO:0050808;GO:0006811;GO:0006821;GO:0065007;GO:0099537;GO:0051234;GO:0099536;GO:1902476;GO:0006820;GO:0034220;GO:0034329;GO:0071840;GO:0065008;GO:0050789;GO:0009987;GO:0007165;GO:0050794;GO:0023052;GO:0007416;GO:0098661;GO:0098916;GO:0032501;GO:0022607;GO:0016043;GO:0008150;GO:0050877;GO:0003008;GO:0098660;GO:0051179;GO:0042391;GO:0006810;GO:0098656;GO:0034330;GO:0015698;GO:0007268;
Q9NQX3	GO:0046483;GO:0036211;GO:0044237;GO:0050808;GO:0065007;GO:0006464;GO:0006793;GO:0034613;GO:0072657;GO:0044267;GO:0044249;GO:0006807;GO:0071840;GO:0065008;GO:0009987;GO:0019637;GO:0008104;GO:0070727;GO:0033036;GO:0010038;GO:0043412;GO:0043170;GO:1901362;GO:0016043;GO:0009058;GO:0010035;GO:0050896;GO:0044238;GO:0019538;GO:0008150;GO:0044260;GO:0051179;GO:0008152;GO:0042221;GO:1901564;GO:1901566;GO:0006796;GO:0031503;GO:0034330;GO:0018130;GO:0090407;GO:0051641;GO:0071704;GO:0051668;GO:1901360;GO:1901576;
Q6DWJ6	GO:0050789;GO:0065007;GO:0009987;GO:0007165;GO:0050794;GO:0008150;GO:0007200;GO:0007186;
P47775	GO:0055080;GO:0055065;GO:0072503;GO:0050801;GO:0065007;GO:0007189;GO:0019725;GO:0098771;GO:0008150;GO:0007186;GO:0055074;GO:0019222;GO:0030003;GO:0065008;GO:0050789;GO:0006874;GO:0042592;GO:0007188;GO:0006875;GO:0009987;GO:0007165;GO:0006873;GO:0050794;GO:0048878;GO:0055082;GO:0072507;
Q13322	GO:0010647;GO:0043434;GO:0010558;GO:0009967;GO:0042325;GO:0097485;GO:0031324;GO:0031323;GO:0062012;GO:1901700;GO:0065007;GO:0051174;GO:0006109;GO:0009719;GO:0006928;GO:0060255;GO:0048522;GO:0031327;GO:0030178;GO:0009889;GO:0090287;GO:0019221;GO:0048585;GO:0010033;GO:0051240;GO:0043467;GO:0065008;GO:0050789;GO:0042327;GO:0009987;GO:0009966;GO:0007165;GO:0050794;GO:0048583;GO:0010646;GO:0048584;GO:0043255;GO:0045937;GO:0010556;GO:0051051;GO:0007167;GO:0050896;GO:0046626;GO:0010605;GO:0080090;GO:0009968;GO:0031326;GO:0007411;GO:0048523;GO:0010648;GO:0120162;GO:0030111;GO:0010243;GO:0023057;GO:0051049;GO:0019220;GO:0051239;GO:0008286;GO:0045912;GO:0009893;GO:0008150;GO:1900076;GO:0034763;GO:0010906;GO:0046324;GO:0009892;GO:0042221;GO:0007166;GO:1901698;GO:0048518;GO:0009890;GO:0032868;GO:0009725;GO:2000113;GO:2000112;GO:0032879;GO:0019222;GO:0010562;GO:0120161;GO:1901652;GO:0023056;GO:0007169;GO:0010675;GO:0010827;GO:0031325;GO:0034762;GO:0048519;GO:0023051;
P46091	GO:0050789;GO:0065007;GO:0009987;GO:0007165;GO:0050794;GO:0008150;GO:0007186;GO:0007218;
Q9Y2N7	GO:0046483;GO:0006351;GO:0043618;GO:0048646;GO:0036211;GO:0044237;GO:0031323;GO:0010468;GO:0006464;GO:0033554;GO:0065007;GO:0001525;GO:0006355;GO:0006357;GO:0060255;GO:0009889;GO:0032774;GO:0044267;GO:0009059;GO:1903506;GO:0016070;GO:0044249;GO:0006915;GO:0070647;GO:0006807;GO:1901576;GO:0043687;GO:0097659;GO:0050789;GO:0006950;GO:0009987;GO:0006139;GO:0050794;GO:0016567;GO:0019438;GO:0043412;GO:0043170;GO:1901362;GO:0019219;GO:0010556;GO:0009058;GO:0032502;GO:0034654;GO:0043620;GO:0050896;GO:0080090;GO:0031326;GO:0051171;GO:0034641;GO:0034645;GO:0044238;GO:0008150;GO:0044260;GO:0008152;GO:2000112;GO:0019222;GO:1901564;GO:0012501;GO:0008219;GO:2001141;GO:0006725;GO:0061418;GO:0032446;GO:0018130;GO:0051252;GO:0051716;GO:0071704;GO:0090304;GO:1901360;GO:0019538;GO:0006366;GO:0044271;
P54198	GO:0046483;GO:0006351;GO:0044237;GO:0031323;GO:0010468;GO:0065007;GO:0006355;GO:0006357;GO:0060255;GO:0009889;GO:0032774;GO:0009059;GO:0065004;GO:0016070;GO:0044249;GO:1903506;GO:0006807;GO:0071840;GO:0097659;GO:0050789;GO:0009987;GO:0006334;GO:0006139;GO:0050794;GO:0006333;GO:0019438;GO:0022607;GO:0071824;GO:0043170;GO:1901362;GO:0019219;GO:0010556;GO:0016043;GO:0009058;GO:0032502;GO:0034654;GO:0065003;GO:0080090;GO:0034641;GO:0031326;GO:0051171;GO:0043933;GO:0034645;GO:0044238;GO:0008150;GO:0044260;GO:0034622;GO:0008152;GO:2000112;GO:0019222;GO:0006725;GO:0034728;GO:2001141;GO:0006325;GO:0018130;GO:0051252;GO:0071704;GO:0090304;GO:0009653;GO:1901360;GO:1901576;GO:0044271;
P04792	GO:0006457;GO:0010634;GO:0051248;GO:0031323;GO:0051174;GO:0031324;GO:2001242;GO:0010563;GO:0009607;GO:0006928;GO:0045765;GO:0080134;GO:0001817;GO:0009889;GO:2000145;GO:0043487;GO:2001243;GO:0048010;GO:1903555;GO:0098930;GO:0065008;GO:0010628;GO:0040017;GO:0006950;GO:0042592;GO:0044419;GO:0030334;GO:0051246;GO:0043536;GO:0015031;GO:0043488;GO:0050794;GO:0048583;GO:0010646;GO:0033036;GO:0006469;GO:1902882;GO:0019219;GO:0061077;GO:0010604;GO:0031399;GO:0050896;GO:0010605;GO:0071363;GO:0009968;GO:0051171;GO:0048523;GO:0010648;GO:0032269;GO:0051270;GO:0019220;GO:1902532;GO:0031400;GO:0009893;GO:0065009;GO:0032103;GO:0010970;GO:0008150;GO:0043066;GO:0099111;GO:1902414;GO:0042326;GO:0040012;GO:0010941;GO:0007166;GO:0046907;GO:2000112;GO:0032879;GO:0019222;GO:2001234;GO:0007169;GO:0009605;GO:0006810;GO:0006446;GO:0051641;GO:0032680;GO:0033673;GO:0051716;GO:0001894;GO:0032760;GO:0016032;GO:0035966;GO:0006986;GO:1904018;GO:1901342;GO:0042325;GO:0007018;GO:0001933;GO:0045859;GO:0043122;GO:0035556;GO:0010468;GO:0065007;GO:0010632;GO:0051338;GO:0070887;GO:0032651;GO:0051234;GO:0007017;GO:0001932;GO:0060255;GO:0048522;GO:0043207;GO:0042981;GO:0008088;GO:0048585;GO:0010033;GO:2001233;GO:0051240;GO:0023051;GO:0061013;GO:0009894;GO:0060249;GO:0030335;GO:0007155;GO:0080135;GO:0050793;GO:0031329;GO:0050789;GO:0098609;GO:0071705;GO:0043069;GO:0009987;GO:0051272;GO:0009966;GO:0007165;GO:0010608;GO:0048584;GO:2000026;GO:0008104;GO:0045184;GO:0051649;GO:0032652;GO:0001819;GO:0071310;GO:0010556;GO:0045936;GO:0043549;GO:0007167;GO:0022610;GO:1902531;GO:0080090;GO:0050790;GO:0032101;GO:1900407;GO:0031326;GO:0034248;GO:0045766;GO:1903557;GO:0023057;GO:0051239;GO:0051172;GO:0043067;GO:0009615;GO:0043535;GO:0030705;GO:0043086;GO:0051179;GO:0070848;GO:0009892;GO:0042221;GO:1903201;GO:0048518;GO:0032731;GO:0051707;GO:0050921;GO:0044092;GO:0010506;GO:0006886;GO:0034109;GO:0032268;GO:0010594;GO:1903311;GO:0050920;GO:0060548;GO:0051094;GO:0071702;GO:0051252;GO:0010595;GO:0032732;GO:0051348;GO:2000147;GO:0022603;GO:0048519;GO:0006417;
Q8WVV9	GO:0046483;GO:0010604;GO:0006397;GO:0043484;GO:0080090;GO:0034641;GO:0051171;GO:0044237;GO:0051254;GO:0031323;GO:0010468;GO:0065007;GO:0044238;GO:0016071;GO:0009893;GO:0008150;GO:0060255;GO:0048522;GO:0045935;GO:0006396;GO:0008152;GO:0016070;GO:0048518;GO:0051173;GO:0006807;GO:0019222;GO:0010628;GO:0050789;GO:0006725;GO:0009987;GO:0006139;GO:0050794;GO:0051252;GO:0090304;GO:0071704;GO:0031325;GO:1901360;GO:0043170;GO:0019219;
O14979	GO:0046483;GO:0034641;GO:0044237;GO:0010468;GO:0065007;GO:0044238;GO:0008150;GO:0060255;GO:0006396;GO:0019221;GO:0008152;GO:0016070;GO:0007166;GO:0006807;GO:0019222;GO:0050789;GO:0006725;GO:0009987;GO:0007165;GO:0006139;GO:0050794;GO:0090304;GO:0071704;GO:1901360;GO:0043170;
P41235	GO:0044237;GO:0051254;GO:0031323;GO:0031324;GO:0042632;GO:0051046;GO:0006367;GO:0006355;GO:0045935;GO:0009889;GO:0051128;GO:0009059;GO:1903506;GO:0048869;GO:0006807;GO:0065008;GO:0045944;GO:0009749;GO:0042592;GO:0048856;GO:1901605;GO:0006139;GO:0050794;GO:0040008;GO:0010646;GO:0048583;GO:0032501;GO:0048878;GO:0031328;GO:0019438;GO:0043170;GO:1901362;GO:0019219;GO:0009743;GO:0010604;GO:0032502;GO:0034654;GO:0050896;GO:0010605;GO:0042593;GO:0042127;GO:0034641;GO:0048523;GO:0051171;GO:1903530;GO:0007596;GO:0051049;GO:0044238;GO:0051253;GO:0009893;GO:0008150;GO:0045995;GO:0022414;GO:0033500;GO:0050817;GO:1903508;GO:0008152;GO:0002064;GO:1903507;GO:2000112;GO:2000113;GO:0006629;GO:0019222;GO:0032879;GO:0048511;GO:0006725;GO:0090304;GO:0031325;GO:1902679;GO:1901576;GO:0044271;GO:0046483;GO:0051223;GO:0045926;GO:0010558;GO:0008285;GO:0043436;GO:0050708;GO:0010468;GO:1901700;GO:0065007;GO:0006520;GO:0050796;GO:0030308;GO:0006357;GO:0090276;GO:0060255;GO:1902680;GO:0048522;GO:0031327;GO:0032774;GO:0090087;GO:0007599;GO:0016070;GO:0044249;GO:0023051;GO:0010033;GO:0030855;GO:0034284;GO:0002791;GO:0009891;GO:0050793;GO:0050789;GO:0050878;GO:0009987;GO:0007165;GO:0009966;GO:0055092;GO:0030154;GO:2000026;GO:0006352;GO:0010817;GO:0046883;GO:0010556;GO:0009058;GO:0009746;GO:0070201;GO:0080090;GO:0032880;GO:0003006;GO:0055088;GO:0006805;GO:0031326;GO:0044281;GO:0019216;GO:0051239;GO:0051172;GO:0045893;GO:0006082;GO:0009892;GO:0042221;GO:0048518;GO:0009890;GO:0051173;GO:1901564;GO:2001141;GO:0042752;GO:0018130;GO:0051252;GO:0048468;GO:0071704;GO:0060395;GO:0010557;GO:0045934;GO:1901360;GO:0019752;GO:0045892;GO:0022603;GO:0048519;GO:0001558;
P17693	GO:0051250;GO:0002698;GO:0002443;GO:0002695;GO:1903706;GO:0045765;GO:0002764;GO:0080134;GO:0001817;GO:0002704;GO:0019221;GO:0002706;GO:0032944;GO:0071840;GO:0051093;GO:0050865;GO:0010628;GO:0032945;GO:0006950;GO:0002694;GO:0043065;GO:0045089;GO:0045580;GO:0050794;GO:0048583;GO:0010646;GO:0002720;GO:0070664;GO:0022408;GO:0002474;GO:1902107;GO:0002683;GO:0002697;GO:0051249;GO:1902105;GO:0002831;GO:0002822;GO:0060337;GO:0010604;GO:0031349;GO:0050896;GO:0050863;GO:0042127;GO:0009968;GO:0048523;GO:0010648;GO:0045597;GO:0043933;GO:0045582;GO:0045596;GO:0019882;GO:1902532;GO:0002479;GO:0010942;GO:0009893;GO:0002376;GO:0032103;GO:0008150;GO:0007166;GO:0010941;GO:0045619;GO:0019222;GO:0002700;GO:0022409;GO:0060333;GO:1904035;GO:0002478;GO:0050778;GO:2000181;GO:0045786;GO:0050866;GO:0016525;GO:0051259;GO:0022407;GO:0002833;GO:0050867;GO:0002684;GO:0006955;GO:0031347;GO:0032655;GO:1901342;GO:0019884;GO:0008285;GO:0002820;GO:0050868;GO:0002708;GO:1901343;GO:0010468;GO:0006968;GO:0065007;GO:0050870;GO:0060255;GO:0048522;GO:0042981;GO:0042590;GO:0048585;GO:0023051;GO:0051240;GO:0051260;GO:0007162;GO:0051251;GO:0050777;GO:1903707;GO:0080135;GO:0050793;GO:0002819;GO:0050789;GO:0002702;GO:0070663;GO:0050672;GO:0009987;GO:0001910;GO:1903037;GO:0007165;GO:0009966;GO:0010948;GO:0010564;GO:0048584;GO:2000026;GO:0002705;GO:0022607;GO:0030155;GO:1903038;GO:0001819;GO:0002460;GO:0016043;GO:0002449;GO:0002699;GO:0065003;GO:1902531;GO:0032101;GO:0032102;GO:0050670;GO:0023057;GO:0002682;GO:0051239;GO:1903708;GO:0002718;GO:1902106;GO:0002832;GO:0043067;GO:0042129;GO:0042130;GO:0045824;GO:0045088;GO:0045595;GO:0048518;GO:0043068;GO:0031341;GO:1903039;GO:0051896;GO:0051241;GO:0051726;GO:0006952;GO:0002252;GO:0002696;GO:0045785;GO:0002250;GO:0048002;GO:0002768;GO:0051094;GO:0050776;GO:0002703;GO:0002709;GO:0022603;GO:0048519;GO:0045621;GO:0031348;
